user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100004495,01/03/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004496,01/08/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004496,01/04/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004497,01/08/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004497,01/05/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004498,01/08/2018,Push,personalization,FALSE,English,English,24-30 years,,,,
a100004498,01/06/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004499,01/08/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004499,01/07/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004500,01/08/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004500,01/08/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004501,01/08/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004501,01/09/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004502,01/08/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004502,01/10/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004503,01/09/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004503,01/01/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004504,01/09/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004504,,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004505,01/09/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004505,01/01/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004506,01/09/2018,Push,personalization,FALSE,English,English,30-36 years,,,,
a100004506,01/02/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004507,01/09/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004507,01/03/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004508,01/09/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004508,01/04/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004509,01/09/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004509,01/05/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004510,01/10/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004510,01/06/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004511,01/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004511,01/07/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004512,01/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004512,01/08/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004513,01/10/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004513,01/09/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004514,01/10/2018,Push,personalization,FALSE,English,English,36-45 years,,,,
a100004514,01/10/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004515,01/10/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004515,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004516,01/10/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004516,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004517,01/11/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004517,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004518,01/11/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004518,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004519,01/11/2018,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004519,1/15/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004520,01/11/2018,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004520,1/16/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004521,01/11/2018,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004521,1/17/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004522,01/11/2018,Push,personalization,FALSE,English,English,45-55 years,,,,
a100004522,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004523,01/11/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004523,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004524,01/12/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004524,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004525,01/12/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004525,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004526,01/12/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004526,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004527,01/12/2018,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004527,1/23/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004528,01/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004528,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004529,01/12/2018,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004529,1/25/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004530,01/12/2018,Push,personalization,FALSE,English,English,55+ years,,,,
a100004530,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004531,1/13/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004531,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004532,1/13/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004532,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004533,1/13/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004533,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004534,1/13/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004534,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004535,1/13/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004535,1/31/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004536,1/13/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004536,01/11/2018,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004537,1/13/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004537,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004538,1/14/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100004538,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004539,1/14/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004539,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004540,1/14/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004540,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004541,1/14/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004541,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004542,1/14/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004542,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004543,1/14/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004543,1/18/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004544,1/14/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004544,1/19/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004545,1/15/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004545,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004546,1/15/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100004546,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004547,1/15/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004547,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004548,1/15/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004548,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004549,1/15/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004549,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004550,1/15/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004550,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004551,1/15/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004551,1/26/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004552,1/16/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004552,1/27/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004553,1/16/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004553,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004554,1/16/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100004554,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004555,1/16/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004555,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004556,1/16/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004556,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004557,1/16/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004557,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004558,1/16/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004558,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004559,1/17/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004559,1/13/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004560,1/17/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004560,1/14/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004561,1/17/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004561,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004562,1/17/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100004562,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004563,1/17/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004563,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004564,1/17/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004564,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004565,1/17/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004565,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004566,1/18/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004566,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004567,1/18/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004567,1/21/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004568,1/18/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004568,1/22/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004569,1/18/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004569,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004570,1/18/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100004570,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004571,1/18/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004571,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004572,1/18/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004572,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004573,1/19/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004573,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004574,1/19/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004574,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004575,1/19/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004575,1/29/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004576,1/19/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004576,1/30/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004577,1/19/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004577,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004578,1/19/18,Push,personalization,FALSE,English,English,45-55 years,,,,
a100004578,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004579,1/19/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004579,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004580,1/20/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004580,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004581,1/20/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004581,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004582,1/20/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004582,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004583,1/20/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004583,1/16/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004584,1/20/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004584,1/17/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004585,1/20/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004585,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004586,1/20/18,Push,personalization,FALSE,English,English,55+ years,,,,
a100004586,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004587,1/21/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004587,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004588,1/21/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004588,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004589,1/21/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004589,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004590,1/26/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004590,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004591,1/26/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004591,1/24/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004592,1/27/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004592,1/25/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004593,1/27/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004593,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004594,1/27/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100004594,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004595,1/27/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004595,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004596,1/27/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004596,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004597,1/27/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004597,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004598,1/27/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004598,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004599,1/28/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004599,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004600,1/28/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004600,01/12/2018,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004601,1/28/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004601,1/13/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004602,1/28/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100004602,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004603,1/28/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004603,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004604,1/28/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004604,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004605,1/28/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004605,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004606,1/29/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004606,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004607,1/29/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004607,1/19/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004608,1/29/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004608,1/20/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004609,1/29/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004609,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004610,1/29/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100004610,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004611,1/29/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004611,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004612,1/29/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004612,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004613,1/30/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004613,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004614,1/30/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004614,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004615,1/30/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004615,1/27/18,House Ads,personalization,FALSE,English,Spanish,0-18 years,,,,
a100004616,1/30/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004616,1/28/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004617,1/30/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004617,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004618,1/30/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100004618,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004619,1/30/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004619,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004620,1/31/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004620,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004621,1/31/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004621,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004622,1/31/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004622,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004623,1/31/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004623,1/14/18,House Ads,personalization,FALSE,English,Spanish,19-24 years,,,,
a100004624,1/31/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004624,1/15/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004625,1/31/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004625,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004626,1/31/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100004626,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004627,01/01/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004627,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004628,01/01/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004628,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004629,01/01/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004629,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004630,01/01/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004630,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004631,01/01/2018,House Ads,personalization,FALSE,Spanish,Spanish,24-30 years,,,,
a100004631,1/22/18,House Ads,personalization,FALSE,English,Spanish,24-30 years,,,,
a100004632,01/01/2018,House Ads,personalization,FALSE,Spanish,Spanish,30-36 years,,,,
a100004632,1/23/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004633,01/01/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004633,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004634,01/02/2018,Push,personalization,FALSE,English,English,45-55 years,,,,
a100004634,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004635,01/02/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004635,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004636,01/02/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004636,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004637,01/02/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004637,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004638,01/02/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004638,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004639,01/02/2018,House Ads,personalization,FALSE,Spanish,Spanish,30-36 years,,,,
a100004639,1/30/18,House Ads,personalization,FALSE,English,Spanish,30-36 years,,,,
a100004640,01/02/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004640,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004641,01/03/2018,House Ads,personalization,FALSE,Spanish,Spanish,45-55 years,,,,
a100004641,01/11/2018,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004642,01/03/2018,Push,personalization,FALSE,English,English,55+ years,,,,
a100004642,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004643,01/03/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004643,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004644,01/03/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004644,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004645,01/03/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004645,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004646,01/03/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004646,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004647,01/03/2018,House Ads,personalization,FALSE,Spanish,Spanish,36-45 years,,,,
a100004647,1/17/18,House Ads,personalization,FALSE,English,Spanish,36-45 years,,,,
a100004648,01/04/2018,House Ads,personalization,FALSE,Spanish,Spanish,45-55 years,,,,
a100004648,1/18/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004649,01/04/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004649,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004650,01/04/2018,Push,personalization,FALSE,English,English,0-18 years,,,,
a100004650,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004651,01/04/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004651,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004652,01/04/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004652,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004653,01/04/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004653,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004654,01/04/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004654,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004655,01/05/2018,House Ads,personalization,FALSE,Spanish,Spanish,45-55 years,,,,
a100004655,1/25/18,House Ads,personalization,FALSE,English,Spanish,45-55 years,,,,
a100004656,01/05/2018,House Ads,personalization,FALSE,Spanish,Spanish,55+ years,,,,
a100004656,1/26/18,House Ads,personalization,FALSE,English,Spanish,55+ years,,,,
a100004657,01/05/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004657,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004658,01/05/2018,Push,personalization,FALSE,English,English,19-24 years,,,,
a100004658,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004659,01/05/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004659,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004660,01/05/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004660,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004661,01/05/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004661,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004662,01/06/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004662,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004663,01/06/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004663,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004664,01/06/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004664,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004665,01/06/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004665,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004666,01/06/2018,Push,personalization,FALSE,English,English,24-30 years,,,,
a100004666,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004667,01/06/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004667,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004668,01/06/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004668,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004669,01/07/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004669,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004670,01/07/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,
